sample	metabolite	isotopologue	area	MF_corrected_IS	CID
050417_T24EFF_M6_02_119	GSSG	6	5363.0	5363.0	0.0
050417_T24EFF_M6_02_119	GSSG	7	0.0	0.0	0.0
050417_T24EFF_M6_02_119	GSSG	8	0.0	0.0	0.0
050417_T24EFF_M6_02_119	GSSG	9	0.0	0.0	0.0
050417_T24EFF_M6_02_119	GSSG	10	0.0	0.0	0.0
050417_T24EFF_M6_02_119	GSSG	11	0.0	0.0	0.0
050417_T24EFF_M6_02_119	GSSG	12	0.0	0.0	0.0
050417_T24EFF_M6_02_119	GSSG	13	0.0	0.0	0.0
050417_T24EFF_M6_02_119	GSSG	14	0.0	0.0	0.0
050417_T24EFF_M6_02_119	GSSG	15	0.0	0.0	0.0
050417_T24EFF_M6_02_119	GSSG	16	0.0	0.0	0.0
050417_T24EFF_M6_02_119	GSSG	17	0.0	0.0	0.0
050417_T24EFF_M6_02_119	GSSG	18	0.0	0.0	0.0
050417_T24EFF_M6_02_119	GSSG	19	0.0	0.0	0.0
050417_T24EFF_M6_02_119	GSSG	20	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Glutamate	0	6594133.0	6594133.0	0.7635354615952621
050417_T24EFF_M6_02_119	Glutamate	1	600489.0	600489.0	0.06633907451298678
050417_T24EFF_M6_02_119	Glutamate	2	1179381.0	1179381.0	0.13865717243291822
050417_T24EFF_M6_02_119	Glutamate	3	196688.0	196688.0	0.022921216053977216
050417_T24EFF_M6_02_119	Glutamate	4	71153.0	71153.0	0.00854707540485575
050417_T24EFF_M6_02_119	Glutamate	5	42184.0	0.0	0.0
050417_T24EFF_M6_02_119	Glutamine	0	656186.0	656186.0	0.922482222966005
050417_T24EFF_M6_02_119	Glutamine	1	30768.0	30768.0	0.041934348478700055
050417_T24EFF_M6_02_119	Glutamine	2	24831.0	24831.0	0.035583428555294894
050417_T24EFF_M6_02_119	Glutamine	3	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Glutamine	4	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Glutamine	5	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Glycine	0	4289567.0	4289567.0	0.9882540629792669
050417_T24EFF_M6_02_119	Glycine	1	50468.0	50468.0	0.011745937020733191
050417_T24EFF_M6_02_119	Glycine	2	8699.0	0.0	1.7979834325903918e-19
050417_T24EFF_M6_02_119	Histidine	0	2702460.0	2702460.0	0.9495019296603462
050417_T24EFF_M6_02_119	Histidine	1	144273.0	144273.0	0.05049807033965378
050417_T24EFF_M6_02_119	Histidine	2	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Histidine	3	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Histidine	4	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Histidine	5	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Histidine	6	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Isoleucine	0	11081785.0	11081785.0	0.9402561025897912
050417_T24EFF_M6_02_119	Isoleucine	1	695977.0	695977.0	0.05894543902820577
050417_T24EFF_M6_02_119	Isoleucine	2	9743.0	9743.0	0.000798458382003031
050417_T24EFF_M6_02_119	Isoleucine	3	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Isoleucine	4	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Isoleucine	5	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Isoleucine	6	26621.0	0.0	0.0
050417_T24EFF_M6_02_119	Leucine	0	11543932.0	11543932.0	0.940604944173497
050417_T24EFF_M6_02_119	Leucine	1	721223.0	721223.0	0.058657149605848155
050417_T24EFF_M6_02_119	Leucine	2	9415.0	9415.0	0.0007379062206548197
050417_T24EFF_M6_02_119	Leucine	3	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Leucine	4	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Leucine	5	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Leucine	6	47969.0	0.0	0.0
050417_T24EFF_M6_02_119	Lysine	0	4329261.0	4329261.0	0.9484521223467073
050417_T24EFF_M6_02_119	Lysine	1	236112.0	236112.0	0.05154787765329264
050417_T24EFF_M6_02_119	Lysine	2	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Lysine	3	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Lysine	4	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Lysine	5	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Lysine	6	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Methionine	0	2707776.0	2707776.0	0.958910242168057
050417_T24EFF_M6_02_119	Methionine	1	116883.0	116883.0	0.04108975783194309
050417_T24EFF_M6_02_119	Methionine	2	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Methionine	3	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Methionine	4	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Methionine	5	5787.0	0.0	0.0
050417_T24EFF_M6_02_119	Phenylalanine	0	7395384.0	7395384.0	0.9131538675686869
050417_T24EFF_M6_02_119	Phenylalanine	1	701297.0	701297.0	0.08684613243131316
050417_T24EFF_M6_02_119	Phenylalanine	2	23537.0	23537.0	0.0
050417_T24EFF_M6_02_119	Phenylalanine	3	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Phenylalanine	4	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Phenylalanine	5	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Phenylalanine	6	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Phenylalanine	7	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Phenylalanine	8	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Phenylalanine	9	21180.0	0.0	0.0
050417_T24EFF_M6_02_119	Proline	0	1223664.0	1223664.0	0.9240614002485324
050417_T24EFF_M6_02_119	Proline	1	60273.0	60273.0	0.0446608451096438
050417_T24EFF_M6_02_119	Proline	2	40620.0	40620.0	0.03127775464182377
050417_T24EFF_M6_02_119	Proline	3	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Proline	4	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Proline	5	12373.0	0.0	0.0
050417_T24EFF_M6_02_119	Serine	0	6323823.0	6323823.0	0.9776284734242322
050417_T24EFF_M6_02_119	Serine	1	150458.0	150458.0	0.022371526575767776
050417_T24EFF_M6_02_119	Serine	2	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Serine	3	31073.0	0.0	0.0
050417_T24EFF_M6_02_119	Threonine	0	12699007.0	12699007.0	0.9634273343068971
050417_T24EFF_M6_02_119	Threonine	1	491578.0	491578.0	0.03657266569310297
050417_T24EFF_M6_02_119	Threonine	2	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Threonine	3	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Threonine	4	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Tryptophan	0	2088219.0	2088219.0	0.9066171359984729
050417_T24EFF_M6_02_119	Tryptophan	1	217453.0	217453.0	0.09338286400152712
050417_T24EFF_M6_02_119	Tryptophan	2	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Tryptophan	3	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Tryptophan	4	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Tryptophan	5	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Tryptophan	6	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Tryptophan	7	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Tryptophan	8	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Tryptophan	9	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Tryptophan	10	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Tryptophan	11	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Tyrosine	0	4701503.0	4701503.0	0.9466933327702097
050417_T24EFF_M6_02_119	Tyrosine	1	267345.0	267345.0	0.053306667229790376
050417_T24EFF_M6_02_119	Tyrosine	2	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Tyrosine	3	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Tyrosine	4	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Tyrosine	5	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Tyrosine	6	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Tyrosine	7	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Tyrosine	8	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Tyrosine	9	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Valine	0	3437441.0	3437441.0	0.953998125148812
050417_T24EFF_M6_02_119	Valine	1	166636.0	166636.0	0.04600187485118798
050417_T24EFF_M6_02_119	Valine	2	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Valine	3	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Valine	4	0.0	0.0	0.0
050417_T24EFF_M6_02_119	Valine	5	13944.0	0.0	0.0
050417_T24EFF_M6_02_119	pyroglutamate	0	1199875.0		0.953998125148812
050417_T24EFF_M6_03_120	Alanine	0	2094223.0	2094223.0	0.9619727750718967
050417_T24EFF_M6_03_120	Alanine	1	37473.0	37473.0	0.01664262713926547
050417_T24EFF_M6_03_120	Alanine	2	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Alanine	3	184815.0	45215.19	0.02138459778883776
050417_T24EFF_M6_03_120	Arginine	0	5062309.0	5062309.0	0.9478079001597092
050417_T24EFF_M6_03_120	Arginine	1	279695.0	279695.0	0.05219209984029075
050417_T24EFF_M6_03_120	Arginine	2	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Arginine	3	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Arginine	4	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Arginine	5	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Arginine	6	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Asparagine	0	52697.0	52697.0	1.0
050417_T24EFF_M6_03_120	Asparagine	1	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Asparagine	2	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Asparagine	3	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Asparagine	4	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Aspartate	0	1360449.0	1360449.0	0.8367548902589244
050417_T24EFF_M6_03_120	Aspartate	1	73341.0	73341.0	0.04324326982525279
050417_T24EFF_M6_03_120	Aspartate	2	85884.0	85884.0	0.05180966648829344
050417_T24EFF_M6_03_120	Aspartate	3	107676.0	107676.0	0.0681921734275294
050417_T24EFF_M6_03_120	Aspartate	4	15987.0	0.0	0.0
050417_T24EFF_M6_03_120	GSH	0	310094.0	310094.0	0.8384689219751091
050417_T24EFF_M6_03_120	GSH	1	34937.0	34937.0	0.07404500412760512
050417_T24EFF_M6_03_120	GSH	2	36209.0	36209.0	0.08748607389728574
050417_T24EFF_M6_03_120	GSH	3	0.0	0.0	0.0
050417_T24EFF_M6_03_120	GSH	4	0.0	0.0	0.0
050417_T24EFF_M6_03_120	GSH	5	0.0	0.0	0.0
050417_T24EFF_M6_03_120	GSH	6	0.0	0.0	0.0
050417_T24EFF_M6_03_120	GSH	7	0.0	0.0	0.0
050417_T24EFF_M6_03_120	GSH	8	0.0	0.0	0.0
050417_T24EFF_M6_03_120	GSH	9	0.0	0.0	0.0
050417_T24EFF_M6_03_120	GSH	10	0.0	0.0	0.0
050417_T24EFF_M6_03_120	GSSG	0	4343578.0	4343578.0	0.7171469107689142
050417_T24EFF_M6_03_120	GSSG	1	1119217.0	1119217.0	0.15192557198926313
050417_T24EFF_M6_03_120	GSSG	2	1041825.0	1041825.0	0.08340170654698403
050417_T24EFF_M6_03_120	GSSG	3	331028.0	331028.0	0.03061033421181282
050417_T24EFF_M6_03_120	GSSG	4	155085.0	155085.0	0.01256075418866466
050417_T24EFF_M6_03_120	GSSG	5	51377.0	51377.0	0.0037470691065619737
050417_T24EFF_M6_03_120	GSSG	6	15485.0	15485.0	0.0006076531877991594
050417_T24EFF_M6_03_120	GSSG	7	0.0	0.0	0.0
050417_T24EFF_M6_03_120	GSSG	8	0.0	0.0	0.0
050417_T24EFF_M6_03_120	GSSG	9	0.0	0.0	0.0
050417_T24EFF_M6_03_120	GSSG	10	0.0	0.0	0.0
050417_T24EFF_M6_03_120	GSSG	11	0.0	0.0	0.0
050417_T24EFF_M6_03_120	GSSG	12	0.0	0.0	0.0
050417_T24EFF_M6_03_120	GSSG	13	0.0	0.0	0.0
050417_T24EFF_M6_03_120	GSSG	14	0.0	0.0	0.0
050417_T24EFF_M6_03_120	GSSG	15	0.0	0.0	0.0
050417_T24EFF_M6_03_120	GSSG	16	0.0	0.0	0.0
050417_T24EFF_M6_03_120	GSSG	17	0.0	0.0	0.0
050417_T24EFF_M6_03_120	GSSG	18	0.0	0.0	0.0
050417_T24EFF_M6_03_120	GSSG	19	0.0	0.0	0.0
050417_T24EFF_M6_03_120	GSSG	20	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Glutamate	0	7156879.0	7156879.0	0.7527589718255172
050417_T24EFF_M6_03_120	Glutamate	1	669417.0	669417.0	0.06705597298410558
050417_T24EFF_M6_03_120	Glutamate	2	1386535.0	1386535.0	0.14812817030937037
050417_T24EFF_M6_03_120	Glutamate	3	217550.0	217550.0	0.022997627902925446
050417_T24EFF_M6_03_120	Glutamate	4	83004.0	83004.0	0.009059256978081395
050417_T24EFF_M6_03_120	Glutamate	5	46937.0	0.0	0.0
050417_T24EFF_M6_03_120	Glutamine	0	704169.0	704169.0	0.9277582536206707
050417_T24EFF_M6_03_120	Glutamine	1	29479.0	29479.0	0.037480964985363976
050417_T24EFF_M6_03_120	Glutamine	2	25881.0	25881.0	0.034760781393965295
050417_T24EFF_M6_03_120	Glutamine	3	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Glutamine	4	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Glutamine	5	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Glycine	0	4588026.0	4588026.0	0.9872647462180476
050417_T24EFF_M6_03_120	Glycine	1	58584.0	58584.0	0.012735253781952342
050417_T24EFF_M6_03_120	Glycine	2	13815.0	0.0	1.1836919636101014e-19
050417_T24EFF_M6_03_120	Histidine	0	2827400.0	2827400.0	0.9482480483392786
050417_T24EFF_M6_03_120	Histidine	1	154837.0	154837.0	0.05175195166072141
050417_T24EFF_M6_03_120	Histidine	2	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Histidine	3	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Histidine	4	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Histidine	5	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Histidine	6	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Isoleucine	0	12053729.0	12053729.0	0.9390120272915519
050417_T24EFF_M6_03_120	Isoleucine	1	773824.0	773824.0	0.06019153998173926
050417_T24EFF_M6_03_120	Isoleucine	2	10598.0	10598.0	0.0007964327267089073
050417_T24EFF_M6_03_120	Isoleucine	3	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Isoleucine	4	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Isoleucine	5	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Isoleucine	6	24690.0	0.0	0.0
050417_T24EFF_M6_03_120	Leucine	0	12691920.0	12691920.0	0.940427568883974
050417_T24EFF_M6_03_120	Leucine	1	793450.0	793450.0	0.058680845397117244
050417_T24EFF_M6_03_120	Leucine	2	12385.0	12385.0	0.0008915857189087776
050417_T24EFF_M6_03_120	Leucine	3	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Leucine	4	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Leucine	5	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Leucine	6	46855.0	0.0	0.0
050417_T24EFF_M6_03_120	Lysine	0	4794824.0	4794824.0	0.9453731868803973
050417_T24EFF_M6_03_120	Lysine	1	277785.0	277785.0	0.05462681311960265
050417_T24EFF_M6_03_120	Lysine	2	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Lysine	3	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Lysine	4	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Lysine	5	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Lysine	6	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Methionine	0	2724455.0	2724455.0	0.9578781661524958
050417_T24EFF_M6_03_120	Methionine	1	120631.0	120631.0	0.04212183384750429
050417_T24EFF_M6_03_120	Methionine	2	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Methionine	3	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Methionine	4	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Methionine	5	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Phenylalanine	0	7891340.0	7891340.0	0.9106757840372581
050417_T24EFF_M6_03_120	Phenylalanine	1	771565.0	771565.0	0.08932421596274183
050417_T24EFF_M6_03_120	Phenylalanine	2	22369.0	22369.0	0.0
050417_T24EFF_M6_03_120	Phenylalanine	3	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Phenylalanine	4	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Phenylalanine	5	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Phenylalanine	6	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Phenylalanine	7	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Phenylalanine	8	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Phenylalanine	9	22325.0	0.0	0.0
050417_T24EFF_M6_03_120	Proline	0	1122459.0	1122459.0	0.9128704580040029
050417_T24EFF_M6_03_120	Proline	1	59611.0	59611.0	0.04750021663942119
050417_T24EFF_M6_03_120	Proline	2	47778.0	47778.0	0.03962932535657598
050417_T24EFF_M6_03_120	Proline	3	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Proline	4	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Proline	5	16004.0	0.0	0.0
050417_T24EFF_M6_03_120	Serine	0	6476901.0	6476901.0	0.9780614273664345
050417_T24EFF_M6_03_120	Serine	1	151198.0	151198.0	0.021938572633565454
050417_T24EFF_M6_03_120	Serine	2	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Serine	3	31947.0	0.0	0.0
050417_T24EFF_M6_03_120	Threonine	0	13311817.0	13311817.0	0.9644077645493813
050417_T24EFF_M6_03_120	Threonine	1	501404.0	501404.0	0.03559223545061869
050417_T24EFF_M6_03_120	Threonine	2	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Threonine	3	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Threonine	4	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Tryptophan	0	2185209.0	2185209.0	0.9018886247625674
050417_T24EFF_M6_03_120	Tryptophan	1	240037.0	240037.0	0.09811137523743263
050417_T24EFF_M6_03_120	Tryptophan	2	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Tryptophan	3	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Tryptophan	4	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Tryptophan	5	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Tryptophan	6	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Tryptophan	7	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Tryptophan	8	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Tryptophan	9	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Tryptophan	10	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Tryptophan	11	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Tyrosine	0	5111430.0	5111430.0	0.9461531974971457
050417_T24EFF_M6_03_120	Tyrosine	1	293703.0	293703.0	0.05384680250285435
050417_T24EFF_M6_03_120	Tyrosine	2	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Tyrosine	3	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Tyrosine	4	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Tyrosine	5	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Tyrosine	6	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Tyrosine	7	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Tyrosine	8	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Tyrosine	9	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Valine	0	6158857.0	6158857.0	0.9507858660814565
050417_T24EFF_M6_03_120	Valine	1	320133.0	320133.0	0.0492141339185435
050417_T24EFF_M6_03_120	Valine	2	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Valine	3	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Valine	4	0.0	0.0	0.0
050417_T24EFF_M6_03_120	Valine	5	20464.0	0.0	0.0
050417_T24EFF_M6_03_120	pyroglutamate	0	1288539.0		0.9507858660814565
101716_13C15N_H20_01	Alanine	0	234080.0	234080.0	1.0
101716_13C15N_H20_01	Alanine	1	0.0	0.0	0.0
101716_13C15N_H20_01	Alanine	2	0.0	0.0	0.0
101716_13C15N_H20_01	Alanine	3	34914.0	0.0	0.0
101716_13C15N_H20_01	Arginine	0	147777.0	147777.0	1.0
101716_13C15N_H20_01	Arginine	1	0.0	0.0	0.0
101716_13C15N_H20_01	Arginine	2	0.0	0.0	0.0
101716_13C15N_H20_01	Arginine	3	0.0	0.0	0.0
101716_13C15N_H20_01	Arginine	4	0.0	0.0	0.0
101716_13C15N_H20_01	Arginine	5	0.0	0.0	0.0
101716_13C15N_H20_01	Arginine	6	0.0	0.0	0.0
101716_13C15N_H20_01	Asparagine	0	72378.0	72378.0	1.0
101716_13C15N_H20_01	Asparagine	1	0.0	0.0	0.0
101716_13C15N_H20_01	Asparagine	2	0.0	0.0	0.0
101716_13C15N_H20_01	Asparagine	3	0.0	0.0	0.0
101716_13C15N_H20_01	Asparagine	4	0.0	0.0	0.0
101716_13C15N_H20_01	Aspartate	0	373276.0	373276.0	0.9838496627589225
101716_13C15N_H20_01	Aspartate	1	6634.0	6634.0	0.016150337241077537
101716_13C15N_H20_01	Aspartate	2	0.0	0.0	0.0
101716_13C15N_H20_01	Aspartate	3	0.0	0.0	0.0
101716_13C15N_H20_01	Aspartate	4	57871.0	0.0	0.0
101716_13C15N_H20_01	GSH	0	0.0	0.0	
101716_13C15N_H20_01	GSH	1	0.0	0.0	
101716_13C15N_H20_01	GSH	2	0.0	0.0	
101716_13C15N_H20_01	GSH	3	0.0	0.0	
101716_13C15N_H20_01	GSH	4	0.0	0.0	
101716_13C15N_H20_01	GSH	5	0.0	0.0	
101716_13C15N_H20_01	GSH	6	0.0	0.0	
101716_13C15N_H20_01	GSH	7	0.0	0.0	
101716_13C15N_H20_01	GSH	8	0.0	0.0	
101716_13C15N_H20_01	GSH	9	0.0	0.0	
101716_13C15N_H20_01	GSH	10	0.0	0.0	
101716_13C15N_H20_01	GSSG	0	0.0	0.0	
101716_13C15N_H20_01	GSSG	1	0.0	0.0	
101716_13C15N_H20_01	GSSG	2	0.0	0.0	
101716_13C15N_H20_01	GSSG	3	0.0	0.0	
101716_13C15N_H20_01	GSSG	4	0.0	0.0	
101716_13C15N_H20_01	GSSG	5	0.0	0.0	
101716_13C15N_H20_01	GSSG	6	0.0	0.0	
101716_13C15N_H20_01	GSSG	7	0.0	0.0	
101716_13C15N_H20_01	GSSG	8	0.0	0.0	
101716_13C15N_H20_01	GSSG	9	0.0	0.0	
101716_13C15N_H20_01	GSSG	10	0.0	0.0	
101716_13C15N_H20_01	GSSG	11	0.0	0.0	
101716_13C15N_H20_01	GSSG	12	0.0	0.0	
101716_13C15N_H20_01	GSSG	13	0.0	0.0	
101716_13C15N_H20_01	GSSG	14	0.0	0.0	
101716_13C15N_H20_01	GSSG	15	0.0	0.0	
101716_13C15N_H20_01	GSSG	16	0.0	0.0	
101716_13C15N_H20_01	GSSG	17	0.0	0.0	
101716_13C15N_H20_01	GSSG	18	0.0	0.0	
101716_13C15N_H20_01	GSSG	19	0.0	0.0	
101716_13C15N_H20_01	GSSG	20	0.0	0.0	
101716_13C15N_H20_01	Glutamate	0	164030.0	164030.0	1.0
101716_13C15N_H20_01	Glutamate	1	0.0	0.0	0.0
101716_13C15N_H20_01	Glutamate	2	0.0	0.0	0.0
101716_13C15N_H20_01	Glutamate	3	0.0	0.0	0.0
101716_13C15N_H20_01	Glutamate	4	0.0	0.0	0.0
101716_13C15N_H20_01	Glutamate	5	122210.0	0.0	0.0
101716_13C15N_H20_01	Glutamine	0	25296.0	25296.0	1.0
101716_13C15N_H20_01	Glutamine	1	0.0	0.0	0.0
101716_13C15N_H20_01	Glutamine	2	0.0	0.0	0.0
101716_13C15N_H20_01	Glutamine	3	0.0	0.0	0.0
101716_13C15N_H20_01	Glutamine	4	0.0	0.0	0.0
101716_13C15N_H20_01	Glutamine	5	0.0	0.0	0.0
101716_13C15N_H20_01	Glycine	0	0.0	0.0	
101716_13C15N_H20_01	Glycine	1	0.0	0.0	
101716_13C15N_H20_01	Glycine	2	5301.0	0.0	
101716_13C15N_H20_01	Histidine	0	570793.0	570793.0	0.9663058042219071
101716_13C15N_H20_01	Histidine	1	20132.0	20132.0	0.03369419577809296
101716_13C15N_H20_01	Histidine	2	0.0	0.0	0.0
101716_13C15N_H20_01	Histidine	3	0.0	0.0	0.0
101716_13C15N_H20_01	Histidine	4	0.0	0.0	0.0
101716_13C15N_H20_01	Histidine	5	0.0	0.0	0.0
101716_13C15N_H20_01	Histidine	6	0.0	0.0	0.0
101716_13C15N_H20_01	Isoleucine	0	347018.0	347018.0	0.9412428646851283
101716_13C15N_H20_01	Isoleucine	1	21697.0	21697.0	0.05875713531487164
101716_13C15N_H20_01	Isoleucine	2	0.0	0.0	0.0
101716_13C15N_H20_01	Isoleucine	3	0.0	0.0	0.0
101716_13C15N_H20_01	Isoleucine	4	0.0	0.0	0.0
101716_13C15N_H20_01	Isoleucine	5	0.0	0.0	0.0
101716_13C15N_H20_01	Isoleucine	6	84304.0	0.0	0.0
101716_13C15N_H20_01	Leucine	0	490262.0	490262.0	1.0
101716_13C15N_H20_01	Leucine	1	0.0	0.0	0.0
101716_13C15N_H20_01	Leucine	2	0.0	0.0	0.0
101716_13C15N_H20_01	Leucine	3	0.0	0.0	0.0
101716_13C15N_H20_01	Leucine	4	0.0	0.0	0.0
101716_13C15N_H20_01	Leucine	5	0.0	0.0	0.0
101716_13C15N_H20_01	Leucine	6	183867.0	0.0	0.0
101716_13C15N_H20_01	Lysine	0	255541.0	255541.0	0.9703371567735961
101716_13C15N_H20_01	Lysine	1	7926.0	7926.0	0.029662843226403786
101716_13C15N_H20_01	Lysine	2	0.0	0.0	0.0
101716_13C15N_H20_01	Lysine	3	0.0	0.0	0.0
101716_13C15N_H20_01	Lysine	4	0.0	0.0	0.0
101716_13C15N_H20_01	Lysine	5	0.0	0.0	0.0
101716_13C15N_H20_01	Lysine	6	0.0	0.0	0.0
101716_13C15N_H20_01	Methionine	0	0.0	0.0	
101716_13C15N_H20_01	Methionine	1	0.0	0.0	
101716_13C15N_H20_01	Methionine	2	0.0	0.0	
101716_13C15N_H20_01	Methionine	3	0.0	0.0	
101716_13C15N_H20_01	Methionine	4	0.0	0.0	
101716_13C15N_H20_01	Methionine	5	0.0	0.0	
101716_13C15N_H20_01	Phenylalanine	0	421570.0	421570.0	1.0
101716_13C15N_H20_01	Phenylalanine	1	0.0	0.0	0.0
101716_13C15N_H20_01	Phenylalanine	2	0.0	0.0	0.0
101716_13C15N_H20_01	Phenylalanine	3	0.0	0.0	0.0
101716_13C15N_H20_01	Phenylalanine	4	0.0	0.0	0.0
